"Maywald Gerhard","ehri_pers",860
"Lazaron Samuel Morris","ehri_pers",1561
"האלדר פרנץ","ehri_pers",173
"Greiser Arthur","ehri_pers",157
"Holz Karl","ehri_pers",2455
"Alexandrowicz Salogub Apolon","ehri_pers",1780
"Gans Karl","ehri_pers",825
"Koretz Zvi","ehri_pers",225
"Gruen Maurycy","ehri_pers",1293
"קפקה פרנץ","ehri_pers",1160
"Keppler, Wilhelm (1882-1960)","ehri_pers",869
"שטריקר רוברט","ehri_pers",859
"בנו מרטין (1975-1893)","ehri_pers",2297
"Neftalin, Henryk","ehri_pers",1508
"Seifert Erwin","ehri_pers",1312
"Weissmandel Michael Dov","ehri_pers",425
"Koerner Paul","ehri_pers",2312
"Sommer Robert","ehri_pers",377
"Farhi Haim","ehri_pers",1651
"Küchler Georg von","ehri_pers",1011
"קצנלסון יצחק יחיאל","ehri_pers",2463
"Habsburg Otto","ehri_pers",2397
"Caleb Josue","ehri_pers",75
"וארבורג מאקס","ehri_pers",1775
"Nansen Fridtjof","ehri_pers",2141
"Busta Erwin Julius","ehri_pers",1090
"Elkes Elchanan","ehri_pers",110
"Komoly Otto - נתן קאן","ehri_pers",222
"Maurer Wilhelm","ehri_pers",2374
"Hochhut Ralf","ehri_pers",1075
"ניישטאט מלך (1896-1959)","ehri_pers",750
"Moszberg Jakob","ehri_pers",2114
"Mackensen Eberhard von","ehri_pers",2218
"Krupp Gustav","ehri_pers",1253
"Gottlieb Aurelie","ehri_pers",2145
"Windisch Leopold","ehri_pers",984
"Stuschka Franz","ehri_pers",838
"מיכואלס סלומון","ehri_pers",277
"Poltin Leon","ehri_pers",2239
"נויברגר הרמאן","ehri_pers",1836
"Klar Zoltan","ehri_pers",1861
"ארנבורג איליה","ehri_pers",105
"Bratianu Constantin","ehri_pers",1186
"Mueller Johannes*","ehri_pers",1456
"Dering Wladyslaw","ehri_pers",1999
"Kettlitz Herbert","ehri_pers",1114
"Hagauer Hans","ehri_pers",2180
"Maurer Willi","ehri_pers",2048
"קלסן הנס","ehri_pers",1732
"Lammers Hans Heinrich (1879 - 1962)","ehri_pers",243
"Althoff (או Altoff)","ehri_pers",1782
"נויגבאואר הנס כריסטיאן (1906 - ?)","ehri_pers",717
"Rosenman, Gedalia","ehri_pers",1648
"Khrushchev Nikita Sergeyevich","ehri_pers",1460
"Helbronner Jacques","ehri_pers",177
"Ehlers Ernst (1909-1980)","ehri_pers",104
"Bergmann Helmut","ehri_pers",1707
"Wigand Arpad","ehri_pers",2437
"Renner Karl","ehri_pers",2418
"Jordan Fritz","ehri_pers",1451
"Dornstrauch Mauritius","ehri_pers",1201
"Rauchenberg Stefanie","ehri_pers",2510
"Stübs Gerhard","ehri_pers",1026
"Kastner Rudolf","ehri_pers",208
"Wittenberg, Yitzhak (1907-1943)","ehri_pers",430
"Trobe Harold","ehri_pers",1002
"Munk Eliyahu","ehri_pers",1691
"רשיד עלי אל-כיילאני","ehri_pers",1050
"Löwenstein Karl","ehri_pers",826
"Viellieber Alois","ehri_pers",2423
"Berger Gottlob","ehri_pers",32
"בלוך אלי ליאופולד","ehri_pers",44
"Busse Otto","ehri_pers",1713
"Rueckner Fritz","ehri_pers",1864
"Conti Leonardo","ehri_pers",1367
"Mister Jaques","ehri_pers",2075
"Lambert R. R.","ehri_pers",1834
"Mueller Kurt","ehri_pers",2381
"Hering August","ehri_pers",1567
"Schindelar Franz","ehri_pers",1913
"Schneider Ludwig","ehri_pers",1917
"עק נתן (1896-1982)","ehri_pers",485
"Perelman, Fela","ehri_pers",1479
"Maurer Ion Gheorghe","ehri_pers",2047
"Ionchev Slavcho","ehri_pers",192
"Marshall Louis","ehri_pers",731
"Vorkapic","ehri_pers",2083
"Hassebroek Johannes","ehri_pers",1813
"האס ולטר","ehri_pers",2177
"Lenin","ehri_pers",1129
"Scheel Gustaf Adolf","ehri_pers",2452
"Hometer Franz","ehri_pers",2289
"Baer Richard","ehri_pers",19
"Puetz Georg (1906-1971)","ehri_pers",2468
"Martinger Mosche","ehri_pers",2041
"Thierack Otto Georg","ehri_pers",409
"Kramer Hans","ehri_pers",1248
"Cohen David","ehri_pers",3011
"Rakers Bernhard","ehri_pers",1021
"Tamir (Tureck), Menachem","ehri_pers",836
"Lattes Samy","ehri_pers",1462
"McCloy John","ehri_pers",2116
"Mezan Saul","ehri_pers",275
"יבטושנקו יבגני","ehri_pers",725
"ויינרב פרידריך","ehri_pers",1465
"Siebert Friedrich","ehri_pers",1951
"Jung Carl Gustav","ehri_pers",1644
"Casertano Raffaele","ehri_pers",1933
"Wyler Veith","ehri_pers",1140
"Gertner Yehoshua","ehri_pers",955
"Friedel Fritz","ehri_pers",751
"טאג'ר אברהם","ehri_pers",739
"סרני אנצו חיים","ehri_pers",1348
"ליפקה יאניס","ehri_pers",1546
"האזקיה לוי","ehri_pers",1653
"Koch Ilse","ehri_pers",2466
"Erdmann Kurt","ehri_pers",1252
"Simke Kurt","ehri_pers",1314
"Quell","ehri_pers",2273
"Freyenwald Hans von","ehri_pers",2204
"Gimrich Max","ehri_pers",2113
"ורבורג מקס מוריץ (1867 - 1946)","ehri_pers",1380
"Silberschein Adolf Abraham (1882-1952)","ehri_pers",475
"Friedmann Richard Israel","ehri_pers",1881
"קאפזיוס יקטור","ehri_pers",1126
"Felber Hans","ehri_pers",1728
"מס ארנסט","ehri_pers",762
"הוף אוגן","ehri_pers",1569
"Koerner Rudolf","ehri_pers",1466
"Svenk Karel","ehri_pers",1890
"Kryschak Werner","ehri_pers",842
"Bonny Paul","ehri_pers",1185
"Hellenthal Walter Von","ehri_pers",2415
"Menes Avraham","ehri_pers",1798
"Junger Ernst","ehri_pers",1817
"Graf Matthias","ehri_pers",1399
"Sachs Louis","ehri_pers",1869
"Taglicht Israel","ehri_pers",1390
"Woehler Otto","ehri_pers",763
"Salmuth Hans","ehri_pers",2450
"Menetrel Bernard","ehri_pers",2066
"Manuel Albert","ehri_pers",1656
"פרינץ יואכים","ehri_pers",919
"Groag Willy","ehri_pers",2535
"Salomon Andree","ehri_pers",1459
"Mayer Saly","ehri_pers",270
"Schoenbach Roman","ehri_pers",2409
"וסרמן אלחנן בונים","ehri_pers",1432
"Jordan Fritz*","ehri_pers",1451
"שטולפנגל אוטו פון","ehri_pers",1445
"Waechter Fritz","ehri_pers",1616
"Grossman Vasily","ehri_pers",160
"Bauch Hans Rudolf","ehri_pers",1805
"Weil Alphonse","ehri_pers",1004
"Hagen Herbert","ehri_pers",169
"Gans Heinrich","ehri_pers",2484
"Spiegel Abraham","ehri_pers",1635
"קורצ'ק ינוש (הנריק גולדשמידט) (1878 - 1942)","ehri_pers",224
"Vatzka","ehri_pers",2053
"דובקין אליהו","ehri_pers",743
"Franco Francisco","ehri_pers",123
"קראוס  מיקלוש משה","ehri_pers",229
"טבנקין יצחק (1888-1971)","ehri_pers",1723
"ברלס חיים (1898-1982)","ehri_pers",704
"Brunner Anton","ehri_pers",67
"לנדאואר גיאורג","ehri_pers",854
"Beutel Lothar","ehri_pers",1439
"אקרמן יוזף (1905 - 1997)","ehri_pers",600
"מודסט פון קורף","ehri_pers",2078
"Rippl Josefine","ehri_pers",1822
"Mochnacki Bohdan","ehri_pers",1102
"Rommelmann Willi","ehri_pers",334
"Schippers","ehri_pers",1692
"Kiefer Wilhelm","ehri_pers",1856
"ברלינר קורה","ehri_pers",811
"Adler Rudel","ehri_pers",985
"Knop Walter","ehri_pers",2362
"Gustav 5","ehri_pers",1275
"גרוסמן חייקה","ehri_pers",159
"Pawicz Iwan","ehri_pers",2189
"פרקל אריך (1907-?)","ehri_pers",1304
"To be translated","ehri_pers",1457
"Lerch Ernst","ehri_pers",2372
"Schimmer","ehri_pers",1912
"Trifa Viorel","ehri_pers",1199
"Schwalb Nathan (1908-2004)","ehri_pers",478
"Eck Nathan (1896-1892)","ehri_pers",485
"Eggert","ehri_pers",2029
"Klein Alexander","ehri_pers",1529
"מרמלשטין בנימין","ehri_pers",1430
"Streicher Julius","ehri_pers",3022
"Landsberg","ehri_pers",1288
"שטראוס הרמן","ehri_pers",1387
"Rappoport David","ehri_pers",1352
"Grundherr Werner Von","ehri_pers",1274
"Weinbub Heinrich","ehri_pers",1507
"Emerson Herbert","ehri_pers",1762
"Rauch Anton","ehri_pers",1788
"Codreanu Corneliu","ehri_pers",1342
"צימט דוד","ehri_pers",2168
"Guggenheim Georg","ehri_pers",163
"ירושלמי אליעזר","ehri_pers",432
"בלומנפלד קורט","ehri_pers",853
"קליין סמי","ehri_pers",216
"ויסליצני דיטר","ehri_pers",429
"Schmidlin Jules","ehri_pers",2227
"Schultz Bruno Kurt","ehri_pers",2299
"Ben-Zvi, Yitzhak","ehri_pers",867
"שטנגל פרנץ (1908 - 1971)","ehri_pers",382
"Dietrich Sepp","ehri_pers",1498
"Schulz Erwin","ehri_pers",363
"Marquart Carl","ehri_pers",2351
"Stark Franz","ehri_pers",1417
"Rabbi Daniel Zion","ehri_pers",435
"Graevenitz Hans von","ehri_pers",1600
"באב יוליוס","ehri_pers",1055
"Buerkner Leopold","ehri_pers",1489
"Klehr Josef","ehri_pers",874
"Stroop Juergen","ehri_pers",390
"אשר אברהם","ehri_pers",3038
"רוזנהיים יעקב","ehri_pers",920
"Landau Felix (1910 - 1983)","ehri_pers",1100
"Krumey Alois Hermann","ehri_pers",234
"Christmann Kurt","ehri_pers",80
"לנדוי משה","ehri_pers",1333
"Prevot Eugen","ehri_pers",2243
"בלום ליאון (1872 - 1950)","ehri_pers",46
"Hessen, Philip Prinz von","ehri_pers",1490
"זרובבל יעקב","ehri_pers",879
"Wilhelm Hoettl","ehri_pers",1634
"Heymann Ernst","ehri_pers",2489
"Brueckmann","ehri_pers",2021
"Grzymek","ehri_pers",1724
"Loyen Lambertus","ehri_pers",2011
"Wiesenthal Simon","ehri_pers",492
"הילדסהיימר עזריאל","ehri_pers",1065
"Boss Josef","ehri_pers",1894
"Inguart Ernst","ehri_pers",1787
"Rascher Sigmund","ehri_pers",2406
"קרטס אימרה","ehri_pers",2464
"אדלר קרל","ehri_pers",1365
"Quaiser Waldemar","ehri_pers",2272
"Gurski","ehri_pers",1725
"Grese Irma","ehri_pers",724
"פרייהן וילהלם","ehri_pers",1882
"Ruehl Felix","ehri_pers",1413
"Sygelbojm Szmul Artur (1895-1943)","ehri_pers",912
"ריגנר גרהרט","ehri_pers",330
"לגס וילי פאול פרנץ","ehri_pers",1464
"Darquier de Pellepoix Louis","ehri_pers",90
"Hentschel Moritz","ehri_pers",2542
"הירשפלד מאקס","ehri_pers",2266
"Vallat Xavier","ehri_pers",415
"Hartmann Fritz (1906 - ?)","ehri_pers",844
"Rihai Wladimir","ehri_pers",1820
"פרנקפורטר דוד","ehri_pers",126
"Kania Josef","ehri_pers",908
"Brandt Anton","ehri_pers",945
"כהן יצחק קדמי","ehri_pers",828
"Wolff Larry J","ehri_pers",2138
"Gottlieb Wolf","ehri_pers",2147
"Loehr Alexander","ehri_pers",1491
"Delius Hans","ehri_pers",2310
"Pancke Guenther","ehri_pers",549
"Kessler Johann","ehri_pers",1855
"Borecki Stefan","ehri_pers",964
"Nosske Adolf Gustav (1902-?)","ehri_pers",294
"מאייר פרנץ אליעזר","ehri_pers",917
"פרידריך היינריך אלברט","ehri_pers",1306
"Trimborn Kurt","ehri_pers",2420
"Furlan-Horst  Willy","ehri_pers",1524
"פינקהוף-ווטרמן מרים","ehri_pers",1476
"Truman Harry S.","ehri_pers",412
"Wiener Alfred","ehri_pers",1171
"שונפלד שלמה","ehri_pers",1350
"Clauberg, Carl (1898-1957)","ehri_pers",1885
"Fleg (Flegenheimer) Edmond","ehri_pers",120
"Fischer Horst","ehri_pers",1273
"Tuchmann Emil","ehri_pers",2330
"Mueller Heinrich","ehri_pers",283
"מאיר סלי","ehri_pers",270
"Romano Marco","ehri_pers",971
"גוטליב הינקו","ehri_pers",2261
"גינגולד נאנדור","ehri_pers",143
"Haas Leo","ehri_pers",1028
"Sztojay Dome","ehri_pers",404
"פרוסניץ היינץ","ehri_pers",745
"פרלמן פלה","ehri_pers",1479
"Neuberger Leon","ehri_pers",2503
"Lohse Heinrich","ehri_pers",254
"Fuchs Guenther","ehri_pers",1067
"Robinson Jacob","ehri_pers",332
"Warhaftig Zerach","ehri_pers",421
"הינקל האנס","ehri_pers",182
"Huber Max","ehri_pers",1582
"Doenitz Karl","ehri_pers",96
"Mikolajczyk Stanislaw","ehri_pers",913
"מרתין בובר","ehri_pers",1800
"Gahler Rudolf","ehri_pers",2103
"Szilagy Erno","ehri_pers",1989
"Baur Andre","ehri_pers",26
"Amthor Alfred (1904-?)","ehri_pers",1309
"Knackendoerfer Rudolf","ehri_pers",1901
"Mueller Franz Joseph","ehri_pers",1687
"לאמברט רות","ehri_pers",1770
"Kwambusch","ehri_pers",1946
"Marcou-Baruch Joseph","ehri_pers",822
"Fischer Karl Josef","ehri_pers",2344
"Ueberreither Siegfried","ehri_pers",2331
"Shtrigler Mordechai","ehri_pers",1079
"Millner Joseph","ehri_pers",1797
"Katis","ehri_pers",1853
"וייל סימון","ehri_pers",417
"רייק חביבה","ehri_pers",325
"Vogt Paul","ehri_pers",992
"Poglavnik","ehri_pers",1001
"Gorter Eugenie","ehri_pers",2485
"לבנשטיין ליאו","ehri_pers",1771
"Bischoff Heinrich","ehri_pers",986
"פפר יצחק (איציק)","ehri_pers",113
"האוזנר גדעון","ehri_pers",486
"לישקה קורט","ehri_pers",740
"אונוורהאו הנריך","ehri_pers",1506
"Rajakowitsch Erich","ehri_pers",895
"קשלס חיים","ehri_pers",800
"פוגל מרטין","ehri_pers",2056
"Nemec Heinrich","ehri_pers",1742
"Mussolini, Benito (1883-1945)","ehri_pers",287
"Lauxmann Richard","ehri_pers",1265
"Zoerner Ernst Emil","ehri_pers",2169
"קריגר פרידריך וילהלם (1894 - 1945)","ehri_pers",232
"Rokita Wilhelm","ehri_pers",1754
"ראוטר הנס אלבין","ehri_pers",322
"Binder Oskar Ernst","ehri_pers",1847
"Keller Friedrich","ehri_pers",2361
"Arthur Seyss-Inquart","ehri_pers",1510
"Nassenstein","ehri_pers",2119
"Kube, Wilhelm (1887-1943)","ehri_pers",235
"פורסטר אלברט","ehri_pers",122
"Pradel Friedrich","ehri_pers",2389
"Touvier Paul","ehri_pers",1195
"Ernst Sasse","ehri_pers",757
"Siert Bruins","ehri_pers",1953
"Lesage Gilbert","ehri_pers",249
"Slupetzky Anton","ehri_pers",1959
"רייסקי אברהם (אדם)","ehri_pers",1889
"מוסגיי פרידריך (1946-1892)","ehri_pers",2528
"Groeger Alois Josef","ehri_pers",2472
"Schmidt Fritz","ehri_pers",1143
"Benkert Hans","ehri_pers",1841
"Schwarzhuber Johann","ehri_pers",1244
"Six Franz Alfred","ehri_pers",376
"צייטלין, הלל","ehri_pers",1389
"Weiss Martin","ehri_pers",991
"Riedel","ehri_pers",1626
"Trenker Alfred (1905 - ?)","ehri_pers",2526
"Luebke Heinrich","ehri_pers",1016
"Jaross  Andor","ehri_pers",1337
"הירש פרדי (1906 - 1944)","ehri_pers",921
"Kaltenbrunner Ernst","ehri_pers",203
"Bradfisch Otto","ehri_pers",59
"Oberheuser Herta","ehri_pers",1619
"Mendel Alfred","ehri_pers",2065
"שטיבס גרהרד","ehri_pers",1026
"Weizsaecker Baron Von","ehri_pers",426
"Lecca Radu","ehri_pers",709
"Franz Stangl למחיקה","ehri_pers",2333
"Dauber Lucian","ehri_pers",2477
"Jonke Josef","ehri_pers",1128
"Oertl Karl","ehri_pers",2154
"Krueger Bernhard","ehri_pers",2365
"פרוידיגר פלפ","ehri_pers",128
"גנס משה מקס היימן (1917 - 1987)","ehri_pers",708
"Santin","ehri_pers",1873
"Hirsch Karl von","ehri_pers",2491
"פאטאק ארנה","ehri_pers",2188
"לאוואל פייר (1883 - 1945)","ehri_pers",246
"קרמיש יוסף (1907-2005)","ehri_pers",504
"Pantev Slavi","ehri_pers",1446
"Sohns Hans","ehri_pers",2412
"Hoppner Heinz Rolf","ehri_pers",1752
"Boschan Julius","ehri_pers",1291
"Freihen Rudolf von Seyr","ehri_pers",2082
"Magnes Judah Leon (1877-1948)","ehri_pers",1172
"פייגנבאום אנדרי","ehri_pers",1837
"Masse Pierre (1879-1942)","ehri_pers",1774
"ויזנטל שמעון","ehri_pers",492
"Sutzkever Abraham","ehri_pers",398
"Gabrovski Peter","ehri_pers",132
"גלזמן יוסף","ehri_pers",148
"Basch Victor","ehri_pers",1804
"Barlas Chaim (1898-1982)","ehri_pers",704
"Freiher von Seyr Rudolf","ehri_pers",2082
"Ganzenmueller Albert","ehri_pers",134
"Friedmann Desider Dr.","ehri_pers",924
"Warburg Max","ehri_pers",911
"Gallop","ehri_pers",2106
"Brandt Karl Georg","ehri_pers",1543
"Stoehr Georg","ehri_pers",2517
"Neumann Abraham","ehri_pers",1604
"Mojch","ehri_pers",1599
"Wysocki Lucian","ehri_pers",1617
"Marder Karl","ehri_pers",2368
"לוי אלבר","ehri_pers",251
"Utitz Emil","ehri_pers",814
"Hoffmann Fritz","ehri_pers",2286
"פון תדן אברהרד","ehri_pers",730
"Weisskind Franz","ehri_pers",1213
"Kurt Franz","ehri_pers",2371
"Grebner","ehri_pers",2282
"Laschert Hildegard","ehri_pers",1968
"פסמן צ'רלז","ehri_pers",2170
"Pfundtner, Hans","ehri_pers",307
"Monsky Henry","ehri_pers",1105
"Ovadia Nissim Joseph","ehri_pers",972
"Backe Herbert","ehri_pers",1358
"Primbs Max","ehri_pers",2404
"Cantoni Raffaele","ehri_pers",1518
"Lubetkin Zivia","ehri_pers",258
"Ley Robert","ehri_pers",775
"לאכמוט פליקס","ehri_pers",722
"Mayer Robert","ehri_pers",2092
"Oberhauser Josef (1915 - 1979)","ehri_pers",1496
"Grinshpan, Yehiel","ehri_pers",1353
"Klingenfuss Karl Otto","ehri_pers",1188
"Vlasov Andrei","ehri_pers",419
"Schulmann Ernst","ehri_pers",1921
"גמזון רובר","ehri_pers",133
"Oberhauser, Josef (1915-1979)","ehri_pers",1496
"Montgomery Bernard Law","ehri_pers",1336
"Bohle Ernst Wilhelm","ehri_pers",823
"Schiedlausky Gerhard","ehri_pers",2456
"Elbogen Ismar","ehri_pers",915
"Buber, Martin","ehri_pers",810
"ראגאזניצקי משה אליהו","ehri_pers",1888
"Nadzie","ehri_pers",1602
"Grobba F","ehri_pers",1221
"Sauckel, Fritz (1894-1946)","ehri_pers",350
"Nero Georg","ehri_pers",2120
"Sternbuch Isaac","ehri_pers",386
"Korherr Richard","ehri_pers",898
"אופנהיים יוליוס","ehri_pers",2278
"Senise Carmine","ehri_pers",1245
"דובנוב שמעון","ehri_pers",1335
"מרטן מקס","ehri_pers",1134
"רבראבי מאקס","ehri_pers",1776
"Bass Joseph","ehri_pers",1408
"Hirsch, Fredy (1906-1944)","ehri_pers",921
"Hagen","ehri_pers",2402
"Ottenheimer Paul","ehri_pers",2505
"ברודניץ יוליוס","ehri_pers",1368
"צימטבאום מלה","ehri_pers",1351
"Masur Norbert","ehri_pers",983
"גבירטיג מרדכי","ehri_pers",136
"Rommelmann Wilhelm","ehri_pers",334
"מוזר הרמן (1908- ?)","ehri_pers",1310
"Dubnow Simon","ehri_pers",1335
"שטלהקר וולטר  פרנץ למחיקה","ehri_pers",782
"יגנדורף זיגפריד (1885-1970)","ehri_pers",449
"Rundstedt Karl Rudolf Gerd Von","ehri_pers",843
"Dalheimer Karl Robert","ehri_pers",2318
"דַלוגה קורט (1897 - 1946)","ehri_pers",87
"גרינבוים יצחק (1879-1970)","ehri_pers",161
"גנס יעקב","ehri_pers",139
"Hoettl Wilhelm","ehri_pers",866
"Schwarzbart, Ignacy Isaac (1888-1961)","ehri_pers",366
"Hitler Adolf","ehri_pers",185
"Neugebauer Hans Christian (1906 - ?)","ehri_pers",717
"Margolis Laura L.","ehri_pers",2091
"Rath Ernst vom","ehri_pers",1144
"Moses Siegfried","ehri_pers",856
"Radulescu Pogodeanu Victor","ehri_pers",2274
"Schoeggl, Richard","ehri_pers",1483
"Hoppe Guenther","ehri_pers",2290
"אדלשטיין יעקב (1903 - 1944)","ehri_pers",100
"Buerckel Josef","ehri_pers",70
"Rosenwasser Joschko","ehri_pers",1180
"Dobberke Walter","ehri_pers",703
"Braunschweig Saly","ehri_pers",64
"Norman Montague","ehri_pers",1618
"Illmer Joachim","ehri_pers",2337
"נאומן מקס","ehri_pers",1357
"Eckhardt Tibor","ehri_pers",2027
"Kuehnel Max","ehri_pers",784
"Kaplan Eliezer","ehri_pers",1525
"Alkalay Isaac","ehri_pers",1148
"Cohen Joseph","ehri_pers",1964
"Mandel Joseph","ehri_pers",1202
"Hetwer","ehri_pers",2262
"Gourevitch Adia","ehri_pers",1645
"Rosenstock Michel Ruth","ehri_pers",1627
"Brandt Karl","ehri_pers",462
"Kerner","ehri_pers",1580
"Schulz Rudolf","ehri_pers",1923
"אלי ברוך","ehri_pers",1443
"נסים דניאל","ehri_pers",876
"Skachkov Nikola","ehri_pers",1454
"Musy Jean Marie","ehri_pers",288
"Leuschner Wilhelm","ehri_pers",2341
"גינטר רולף","ehri_pers",165
"Ventzki Werner","ehri_pers",1615
"Rhode","ehri_pers",1753
"Strauss Myra","ehri_pers",2538
"Auerswald Heinz","ehri_pers",16
"Veil Simone","ehri_pers",417
"ברצ'ינסקי הנריק הנוך","ehri_pers",1540
"זאוקל פריץ (1894 - 1946)","ehri_pers",350
"Buetefisch Heinrich","ehri_pers",1730
"Mihalev Peter","ehri_pers",863
"Schiper Ignacy (1884-1943)","ehri_pers",1372
"Meyer Owe","ehri_pers",2501
"אנילביץ' מרדכי (1919 - 1943)","ehri_pers",9
"Lutz, Carl (1895-1975)","ehri_pers",260
"מצקר יצחק (1901 - 1984)","ehri_pers",1317
"צ'רניאקוב אדם (1880 - 1942)","ehri_pers",86
"Tuwim Julian","ehri_pers",1077
"Bibra Freiherr Von","ehri_pers",1846
"Slovenczik Gregor","ehri_pers",1958
"Lambert Raymond-Raoul","ehri_pers",242
"Raeder Erich","ehri_pers",317
"Aier Franz","ehri_pers",1778
"Rothschild Hans","ehri_pers",1833
"Matkovski Alexander","ehri_pers",2043
"Grawitz Ernst Robert","ehri_pers",2393
"Fischer Ludwig","ehri_pers",119
"Leonhardt Ernst","ehri_pers",1086
"יוסף דב","ehri_pers",1149
"Coughlin Charles E.","ehri_pers",1119
"Sapir Pinchas (1906-1975)","ehri_pers",1520
"Melish John Joward","ehri_pers",2093
"Goetschel Alfred","ehri_pers",998
"פומרנץ (הדרי) זאב (וניה)","ehri_pers",773
"Buhler Josef dr","ehri_pers",69
"Buch Hans","ehri_pers",1928
"Meister Boruch","ehri_pers",2063
"Stalin, Joseph Vissarionovich","ehri_pers",463
"Kotzur Karl","ehri_pers",1909
"Antonescu Mihai","ehri_pers",706
"Haas Pavel","ehri_pers",2530
"קצנלסון יצחק יחיאל (1944-1886)","ehri_pers",209
"סנש חנה","ehri_pers",400
"Finkenzeller Georg","ehri_pers",1679
"Pavlova Maria","ehri_pers",794
"Fendler Lothar","ehri_pers",1395
"Prüfer Franz","ehri_pers",904
"Weissmann","ehri_pers",1169
"Kalmanowitz Abraham","ehri_pers",1349
"Heinisch Ernst","ehri_pers",1641
"געשייט מ. ח.","ehri_pers",2221
"Goebbels Joseph","ehri_pers",152
"Krizons Helmut Georg","ehri_pers",1163
"Fonjallaz Rene","ehri_pers",1206
"Willhaus Gustav","ehri_pers",2360
"Chaim Barlas","ehri_pers",1375
"Woermann Ernst","ehri_pers",783
"Clauberg Carl","ehri_pers",821
"Warburg Otto","ehri_pers",978
"גולדמן נחום (1895 - 1982)","ehri_pers",719
"Levai Jeno","ehri_pers",1979
"Krause","ehri_pers",981
"Ehrenburg Ilya Grigoryevich","ehri_pers",105
"Dickmayr","ehri_pers",2001
"Malz Moses","ehri_pers",2034
"Calef Jacob","ehri_pers",1684
"Nedic Milan","ehri_pers",292
"Rosensaft, Joseph","ehri_pers",499
"Helldorf Wolf Heinrich Graf von","ehri_pers",903
"Roth Erich","ehri_pers",1369
"Allers, Dietrich (1910-1975)","ehri_pers",1494
"Fuhrmann August","ehri_pers",2483
"Rolland Romain","ehri_pers",1824
"Baky, Laszlo","ehri_pers",20
"Hasenoerl","ehri_pers",2206
"פליישמן קרל (1898 - 1944)","ehri_pers",1382
"Loewenherz Sofie","ehri_pers",989
"Westerweel Joop","ehri_pers",712
"Cuza Alexandru C.","ehri_pers",84
"Tropper Moris C.","ehri_pers",2230
"Olmer David","ehri_pers",1607
"Ackermann Josef (1905 - 1997)","ehri_pers",600
"Burg Josef","ehri_pers",1053
"Bock Wilhelm","ehri_pers",711
"Darquier de Pellepoix (1897-1980)","ehri_pers",90
"Kuebler Stella","ehri_pers",785
"Mosse Roland","ehri_pers",995
"Pawlu Albert","ehri_pers",1227
"Saratianu Zelter","ehri_pers",884
"פרנק קארל הרמן (1898 - 1946)","ehri_pers",125
"איזלהורסט אריך (1948-1906)","ehri_pers",1404
"Vlasov Andrey Andreyevich","ehri_pers",419
"Janssen Adolf","ehri_pers",928
"לאנדאואר היינריך","ehri_pers",2248
"Berka Anton","ehri_pers",944
"Rublee George","ehri_pers",2446
"Altof Vel Althof","ehri_pers",1782
"פרויד זיגמונט","ehri_pers",1391
"Konfino Baruh","ehri_pers",966
"טיץ לודביג","ehri_pers",1379
"רפופורט דוד","ehri_pers",1352
"פרנק אנה","ehri_pers",3035
"מאנגר איציק (1901-1969)","ehri_pers",1150
"Hohenzollern-Sigmaringen Mihai I von","ehri_pers",1425
"לובינסקי גיאורג (גיורא לוטן)","ehri_pers",916
"Toebbens Walter","ehri_pers",1693
"Luburic Max","ehri_pers",1735
"Ford Henry","ehri_pers",1573
"Wagner Horst","ehri_pers",754
"Pasalski","ehri_pers",1610
"Rothenberger Curt","ehri_pers",2444
"Heilmann Heinrich","ehri_pers",2233
"Kah Ernst","ehri_pers",2338
"Lukas Hans","ehri_pers",2013
"Nissim Elias Benjamin Ezra","ehri_pers",1571
"הרטמן פריץ (1906 - ?)","ehri_pers",844
"בילסקי טוביה (1906 - 1987)","ehri_pers",40
"Hantl Emil","ehri_pers",875
"אלפריך א.","ehri_pers",2196
"Mildenstein Leopold Von","ehri_pers",1590
"Gamzon Robert","ehri_pers",133
"Theas Pierre-Marie","ehri_pers",408
"Abadi Moussa","ehri_pers",1411
"Boineburg Lengsfeld","ehri_pers",1892
"Gradnauer Georg","ehri_pers",2487
"בלב אלכסנדר","ehri_pers",29
"גרודז'נסקי חיים עוזר","ehri_pers",158
"Howanietz Leopold","ehri_pers",2294
"Saliege Jules-Geraud","ehri_pers",346
"Mayer Ludwig","ehri_pers",2354
"Hoeffle Hermann Julius","ehri_pers",796
"Wagner Gerhard","ehri_pers",2525
"בן-יעקב א.","ehri_pers",1761
"הירש אוטו","ehri_pers",183
"Majerowitz Frida","ehri_pers",2016
"Haase Willi","ehri_pers",1276
"Aussenberg Kurt","ehri_pers",2474
"Reiss Ancelm","ehri_pers",1795
"Koehler Alfred","ehri_pers",1903
"שטריגלר מרדכי","ehri_pers",1079
"Ribbentrop Joachim von","ehri_pers",328
"Cassin Rene Samuel","ehri_pers",1934
"Woesch Christian","ehri_pers",1038
"Tabenkin Yitzhak (1888-1971)","ehri_pers",1723
"Gecke Wilhelm","ehri_pers",2110
"Rolf Guenther","ehri_pers",2431
"August Neuhauser","ehri_pers",1802
"Liebeneiner Wolfgang","ehri_pers",1980
"שוורץ יוסף","ehri_pers",776
"Schroedinger Erwin","ehri_pers",2462
"Wise, Stephen Samuel","ehri_pers",548
"Goering Hermann","ehri_pers",153
"אלתרמן נתן","ehri_pers",2387
"Stariradev Gavril","ehri_pers",1447
